Istasyon_No,Istasyon_Adi,YIL,AY,value,Enlem,Boylam,Rakim,var
17244,KONYA HAVALIMANI,2003,1,3.9,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2003,2,-1.5,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2003,3,1.7,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2003,4,9.5,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2003,5,17.5,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2003,6,21.2,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2003,7,23.5,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2003,8,23.7,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2003,9,18.2,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2003,10,14.4,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2003,11,6.7,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2003,12,1.5,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2004,1,-1.5,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2004,2,2,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2004,3,6.5,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2004,4,10.3,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2004,5,15.2,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2004,6,19.7,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2004,7,22.9,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2004,8,23.1,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2004,9,18.9,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2004,10,14.8,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2004,11,6,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2004,12,0.8,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2005,1,2.4,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2005,2,1.9,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2005,3,7,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2005,4,10.9,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2005,5,15.8,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2005,6,20.1,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2005,7,25.3,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2005,8,24.9,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2005,9,18.2,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2005,10,10.8,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2005,11,5,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2005,12,1.5,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2006,1,-2.9,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2006,2,0.8,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2006,3,7.1,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2006,4,12.2,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2006,5,16.2,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2006,6,21.9,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2006,7,23.1,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2006,8,26.9,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2006,9,18.3,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2006,10,13.5,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2006,11,4.7,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2006,12,-0.1,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2007,1,0.3,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2007,2,0.3,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2007,3,6.6,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2007,4,8.9,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2007,5,19.1,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2007,6,22.7,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2007,7,25.3,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2007,8,25.6,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2007,9,20.1,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2007,10,14,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2007,11,7.1,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2007,12,1.3,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2008,1,-3.4,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2008,2,-2.8,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2008,3,9.7,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2008,4,14.1,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2008,5,15.7,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2008,6,22,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2008,7,24.6,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2008,8,25.8,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2008,9,20.4,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2008,10,12.8,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2008,11,8.3,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2008,12,0.7,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2009,1,1.6,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2009,2,3.5,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2009,3,4.9,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2009,4,10.5,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2009,5,15.1,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2009,6,21.5,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2009,7,23.6,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2009,8,22.6,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2009,9,18.1,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2009,10,15.6,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2009,11,6.7,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2009,12,4.9,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2010,1,3,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2010,2,5.8,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2010,3,8.6,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2010,4,11.1,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2010,5,17.4,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2010,6,20.8,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2010,7,26.2,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2010,8,27.7,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2010,9,21.8,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2010,10,13,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2010,11,10,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2010,12,5.2,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2011,1,1.5,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2011,2,2,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2011,3,5.1,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2011,4,9.4,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2011,5,13.8,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2011,6,19.3,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2011,7,25.4,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2011,8,23.4,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2011,9,19.7,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2011,10,10.8,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2011,11,1.9,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2011,12,1.4,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2012,1,-1.8,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2012,2,-2.6,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2012,3,3.7,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2012,4,13.2,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2012,5,15.5,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2012,6,22.4,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2012,7,25.9,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2012,8,23,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2012,9,20.8,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2012,10,15.2,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2012,11,7.8,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2012,12,3.9,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2013,1,1.6,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2013,2,4.9,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2013,3,7.5,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2013,4,11.9,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2013,5,18.5,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2013,6,21.7,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2013,7,23.4,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2013,8,23.6,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2013,9,18.5,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2013,10,10.7,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2013,11,8,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2013,12,-2.2,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2014,1,2.6,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2014,2,4.6,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2014,3,7.5,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2014,4,13.1,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2014,5,16.1,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2014,6,20.2,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2014,7,25.7,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2014,8,26,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2014,9,19.1,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2014,10,12.7,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2014,11,5.7,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2014,12,4.9,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2015,1,0.2,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2015,2,2.4,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2015,3,6.3,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2015,4,8.6,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2015,5,15.9,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2015,6,18.6,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2015,7,23.8,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2015,8,24.6,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2015,9,22.5,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2015,10,14.6,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2015,11,7.9,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2015,12,-0.8,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2016,1,0,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2016,2,6.3,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2016,3,7.7,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2016,4,14.6,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2016,5,15.8,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2016,6,22.1,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2016,7,24.9,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2016,8,25.6,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2016,9,18.7,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2016,10,14.2,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2016,11,5.8,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2016,12,-2.2,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2017,1,-4.8,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2017,2,-1.5,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2017,3,6.9,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2017,4,10.8,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2017,5,15.4,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2017,6,20.4,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2017,7,25.3,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2017,8,24.3,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2017,9,22.4,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2017,10,12.5,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2017,11,6.2,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2017,12,3.4,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2018,1,1.4,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2018,2,5.8,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2018,3,10,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2018,4,14,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2018,5,17.4,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2018,6,21.2,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2018,7,25.1,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2018,8,24.6,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2018,9,20.1,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2018,10,13.8,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2018,11,7.9,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2018,12,2.9,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2019,1,0.6,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2019,2,4.1,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2019,3,6.2,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2019,4,9.5,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2019,5,17.8,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2019,6,21.6,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2019,7,22.8,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2019,8,23.3,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2019,9,19.5,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2019,10,15.9,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2019,11,8.3,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2019,12,3,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2020,1,0.4,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2020,2,2.8,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2020,3,7.2,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2020,4,10.8,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2020,5,16.1,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2020,6,20.3,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2020,7,25.5,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17244,KONYA HAVALIMANI,2020,8,25.5,37.9837,32.574,1031,ORTALAMA_SICAKLIK_°C
17832,ILGIN,1970,1,3.5,38.2763,31.894,1036,ORTALAMA_SICAKLIK_°C
17832,ILGIN,1970,2,4.9,38.2763,31.894,1036,ORTALAMA_SICAKLIK_°C
17832,ILGIN,1970,3,7.1,38.2763,31.894,1036,ORTALAMA_SICAKLIK_°C
17832,ILGIN,1970,4,12.6,38.2763,31.894,1036,ORTALAMA_SICAKLIK_°C
17832,ILGIN,1970,5,13.9,38.2763,31.894,1036,ORTALAMA_SICAKLIK_°C
17832,ILGIN,1970,6,18.4,38.2763,31.894,1036,ORTALAMA_SICAKLIK_°C
17832,ILGIN,1970,7,21.7,38.2763,31.894,1036,ORTALAMA_SICAKLIK_°C
17832,ILGIN,1970,8,20.4,38.2763,31.894,1036,ORTALAMA_SICAKLIK_°C
17832,ILGIN,1970,9,16.5,38.2763,31.894,1036,ORTALAMA_SICAKLIK_°C
17832,ILGIN,1970,10,10.4,38.2763,31.894,1036,ORTALAMA_SICAKLIK_°C
17832,ILGIN,1970,11,7.2,38.2763,31.894,1036,ORTALAMA_SICAKLIK_°C
17832,ILGIN,1970,12,0.5,38.2763,31.894,1036,ORTALAMA_SICAKLIK_°C
17832,ILGIN,1971,1,4.6,38.2763,31.894,1036,ORTALAMA_SICAKLIK_°C
17832,ILGIN,1971,2,2.6,38.2763,31.894,1036,ORTALAMA_SICAKLIK_°C
17832,ILGIN,1971,3,6.5,38.2763,31.894,1036,ORTALAMA_SICAKLIK_°C
17832,ILGIN,1971,4,8.8,38.2763,31.894,1036,ORTALAMA_SICAKLIK_°C
17832,ILGIN,1971,5,14.5,38.2763,31.894,1036,ORTALAMA_SICAKLIK_°C
17832,ILGIN,1971,6,17.9,38.2763,31.894,1036,ORTALAMA_SICAKLIK_°C
17832,ILGIN,1971,7,21.1,38.2763,31.894,1036,ORTALAMA_SICAKLIK_°C
17832,ILGIN,1971,8,20.7,38.2763,31.894,1036,ORTALAMA_SICAKLIK_°C
17832,ILGIN,1971,9,17.2,38.2763,31.894,1036,ORTALAMA_SICAKLIK_°C
17832,ILGIN,1971,10,9.4,38.2763,31.894,1036,ORTALAMA_SICAKLIK_°C
17832,ILGIN,1971,11,6.9,38.2763,31.894,1036,ORTALAMA_SICAKLIK_°C
17832,ILGIN,1971,12,0.2,38.2763,31.894,1036,ORTALAMA_SICAKLIK_°C
17832,ILGIN,1972,1,-6.8,38.2763,31.894,1036,ORTALAMA_SICAKLIK_°C
17832,ILGIN,1972,2,-5.1,38.2763,31.894,1036,ORTALAMA_SICAKLIK_°C
17832,ILGIN,1972,3,4.7,38.2763,31.894,1036,ORTALAMA_SICAKLIK_°C
17832,ILGIN,1972,4,12,38.2763,31.894,1036,ORTALAMA_SICAKLIK_°C
17832,ILGIN,1972,5,14.1,38.2763,31.894,1036,ORTALAMA_SICAKLIK_°C
17832,ILGIN,1972,6,17.4,38.2763,31.894,1036,ORTALAMA_SICAKLIK_°C
17832,ILGIN,1972,7,21.8,38.2763,31.894,1036,ORTALAMA_SICAKLIK_°C
17832,ILGIN,1972,8,20.8,38.2763,31.894,1036,ORTALAMA_SICAKLIK_°C
17832,ILGIN,1972,9,18,38.2763,31.894,1036,ORTALAMA_SICAKLIK_°C
17832,ILGIN,1972,10,12,38.2763,31.894,1036,ORTALAMA_SICAKLIK_°C
17832,ILGIN,1972,11,5.6,38.2763,31.894,1036,ORTALAMA_SICAKLIK_°C
17832,ILGIN,1972,12,-2.3,38.2763,31.894,1036,ORTALAMA_SICAKLIK_°C
17832,ILGIN,1973,1,-3.4,38.2763,31.894,1036,ORTALAMA_SICAKLIK_°C
17832,ILGIN,1973,2,4.2,38.2763,31.894,1036,ORTALAMA_SICAKLIK_°C
17832,ILGIN,1973,3,3.1,38.2763,31.894,1036,ORTALAMA_SICAKLIK_°C
17832,ILGIN,1973,4,9.6,38.2763,31.894,1036,ORTALAMA_SICAKLIK_°C
17832,ILGIN,1973,5,15,38.2763,31.894,1036,ORTALAMA_SICAKLIK_°C
17832,ILGIN,1973,6,17.4,38.2763,31.894,1036,ORTALAMA_SICAKLIK_°C
17832,ILGIN,1973,7,21.4,38.2763,31.894,1036,ORTALAMA_SICAKLIK_°C
