Istasyon_No,Istasyon_Adi,YIL,AY,value,Enlem,Boylam,Rakim,var
99999,BEYSEHIR,2016,7,10.8,37.6777,31.7463,1141,MINIMUM_SICAKLIK_C
99999,BEYSEHIR,2016,8,10.9,37.6777,31.7463,1141,MINIMUM_SICAKLIK_C
99999,BEYSEHIR,2016,9,1.3,37.6777,31.7463,1141,MINIMUM_SICAKLIK_C
99999,BEYSEHIR,2016,10,0.5,37.6777,31.7463,1141,MINIMUM_SICAKLIK_C
99999,BEYSEHIR,2016,11,-7,37.6777,31.7463,1141,MINIMUM_SICAKLIK_C
99999,BEYSEHIR,2016,12,-13.7,37.6777,31.7463,1141,MINIMUM_SICAKLIK_C
99999,BEYSEHIR,2017,1,-18.5,37.6777,31.7463,1141,MINIMUM_SICAKLIK_C
99999,BEYSEHIR,2017,2,-21.7,37.6777,31.7463,1141,MINIMUM_SICAKLIK_C
99999,BEYSEHIR,2017,3,-6.4,37.6777,31.7463,1141,MINIMUM_SICAKLIK_C
99999,BEYSEHIR,2017,4,-2.3,37.6777,31.7463,1141,MINIMUM_SICAKLIK_C
99999,BEYSEHIR,2017,5,3,37.6777,31.7463,1141,MINIMUM_SICAKLIK_C
99999,BEYSEHIR,2017,6,5.7,37.6777,31.7463,1141,MINIMUM_SICAKLIK_C
99999,BEYSEHIR,2017,7,11.8,37.6777,31.7463,1141,MINIMUM_SICAKLIK_C
99999,BEYSEHIR,2017,8,9.8,37.6777,31.7463,1141,MINIMUM_SICAKLIK_C
99999,BEYSEHIR,2017,9,7.2,37.6777,31.7463,1141,MINIMUM_SICAKLIK_C
99999,BEYSEHIR,2017,10,0.7,37.6777,31.7463,1141,MINIMUM_SICAKLIK_C
99999,BEYSEHIR,2017,11,-4,37.6777,31.7463,1141,MINIMUM_SICAKLIK_C
99999,BEYSEHIR,2017,12,-10.8,37.6777,31.7463,1141,MINIMUM_SICAKLIK_C
99999,BEYSEHIR,2018,1,-8.2,37.6777,31.7463,1141,MINIMUM_SICAKLIK_C
99999,BEYSEHIR,2018,2,-5.7,37.6777,31.7463,1141,MINIMUM_SICAKLIK_C
99999,BEYSEHIR,2018,3,-1.8,37.6777,31.7463,1141,MINIMUM_SICAKLIK_C
99999,BEYSEHIR,2018,4,-1.6,37.6777,31.7463,1141,MINIMUM_SICAKLIK_C
99999,BEYSEHIR,2018,5,4.1,37.6777,31.7463,1141,MINIMUM_SICAKLIK_C
99999,BEYSEHIR,2018,6,8.6,37.6777,31.7463,1141,MINIMUM_SICAKLIK_C
99999,BEYSEHIR,2018,7,11.8,37.6777,31.7463,1141,MINIMUM_SICAKLIK_C
99999,BEYSEHIR,2018,8,9.1,37.6777,31.7463,1141,MINIMUM_SICAKLIK_C
99999,BEYSEHIR,2018,9,5.9,37.6777,31.7463,1141,MINIMUM_SICAKLIK_C
99999,BEYSEHIR,2018,10,-1.6,37.6777,31.7463,1141,MINIMUM_SICAKLIK_C
99999,BEYSEHIR,2018,11,-5.5,37.6777,31.7463,1141,MINIMUM_SICAKLIK_C
99999,BEYSEHIR,2018,12,-10.5,37.6777,31.7463,1141,MINIMUM_SICAKLIK_C
99999,BEYSEHIR,2019,1,-18.4,37.6777,31.7463,1141,MINIMUM_SICAKLIK_C
99999,BEYSEHIR,2019,2,-4.9,37.6777,31.7463,1141,MINIMUM_SICAKLIK_C
99999,BEYSEHIR,2019,3,-6.8,37.6777,31.7463,1141,MINIMUM_SICAKLIK_C
99999,BEYSEHIR,2019,4,-2.7,37.6777,31.7463,1141,MINIMUM_SICAKLIK_C
99999,BEYSEHIR,2019,5,0.7,37.6777,31.7463,1141,MINIMUM_SICAKLIK_C
99999,BEYSEHIR,2019,6,5.7,37.6777,31.7463,1141,MINIMUM_SICAKLIK_C
99999,BEYSEHIR,2019,7,8.1,37.6777,31.7463,1141,MINIMUM_SICAKLIK_C
99999,BEYSEHIR,2019,8,9.7,37.6777,31.7463,1141,MINIMUM_SICAKLIK_C
99999,BEYSEHIR,2019,9,3.3,37.6777,31.7463,1141,MINIMUM_SICAKLIK_C
99999,BEYSEHIR,2019,10,2,37.6777,31.7463,1141,MINIMUM_SICAKLIK_C
99999,BEYSEHIR,2019,11,-2.8,37.6777,31.7463,1141,MINIMUM_SICAKLIK_C
99999,BEYSEHIR,2019,12,-3.9,37.6777,31.7463,1141,MINIMUM_SICAKLIK_C
99999,BEYSEHIR,2020,1,-10.4,37.6777,31.7463,1141,MINIMUM_SICAKLIK_C
99999,BEYSEHIR,2020,2,-15,37.6777,31.7463,1141,MINIMUM_SICAKLIK_C
99999,BEYSEHIR,2020,3,-11.1,37.6777,31.7463,1141,MINIMUM_SICAKLIK_C
99999,BEYSEHIR,2020,4,-0.3,37.6777,31.7463,1141,MINIMUM_SICAKLIK_C
99999,BEYSEHIR,2020,5,1.4,37.6777,31.7463,1141,MINIMUM_SICAKLIK_C
99999,BEYSEHIR,2020,6,4,37.6777,31.7463,1141,MINIMUM_SICAKLIK_C
99999,BEYSEHIR,2020,7,12.1,37.6777,31.7463,1141,MINIMUM_SICAKLIK_C
99999,BEYSEHIR,2020,8,12,37.6777,31.7463,1141,MINIMUM_SICAKLIK_C
99999,BEYSEHIR,1970,1,11.8,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1970,2,13,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1970,3,18.2,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1970,4,29,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1970,5,26.8,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1970,6,29.8,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1970,7,32.2,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1970,8,33.6,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1970,9,28.1,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1970,10,23.3,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1970,11,20,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1970,12,13,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1971,1,16.7,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1971,2,11.6,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1971,3,18,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1971,4,23.6,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1971,5,28,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1971,6,30.2,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1971,7,32,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1971,8,32.4,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1971,9,31,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1971,10,25,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1971,11,17.3,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1971,12,12.6,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1972,1,8.2,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1972,2,8,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1972,3,16.2,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1972,4,25.2,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1972,5,27.6,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1972,6,30.5,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1972,7,33,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1972,8,33,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1972,9,30.4,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1972,10,27.2,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1972,11,16.2,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1972,12,10.8,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1973,1,8.4,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1973,2,20.4,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1973,3,20.2,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1973,4,21,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1973,5,28.6,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1973,6,32.6,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1973,7,35,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1973,8,31.5,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1973,9,30.1,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1973,10,26,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1973,11,15.4,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1973,12,13,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1974,1,6.4,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1974,2,16.4,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1974,3,17,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1974,4,22.7,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1974,5,25.4,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1974,6,32.3,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1974,7,32.6,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1974,8,32.2,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1974,9,26.6,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1974,10,27.1,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1974,11,17.9,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1974,12,10.5,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1975,1,10.2,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1975,2,8.2,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1975,3,21,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1975,4,25,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1975,5,25.5,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1975,6,28.4,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1975,7,32.2,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1975,8,32.3,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1975,9,30.8,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1975,10,23.1,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1975,11,18.9,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1975,12,11,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1976,1,11,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1976,2,7,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1976,3,17.4,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1976,4,25.1,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1976,5,23.4,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1976,6,28.2,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1976,7,30.7,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1976,8,31.2,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1976,9,31,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1976,10,25.3,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1976,11,19.9,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1976,12,15.6,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1977,1,12,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1977,2,16.3,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1977,3,19.4,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1977,4,22.6,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1977,5,27.1,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1977,6,29.5,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1977,7,32.7,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1977,8,34.9,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1977,9,30.5,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1977,10,22.8,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1977,11,21.3,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1977,12,12,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1978,1,11,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1978,2,16,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1978,3,17.6,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1978,4,21,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1978,5,26.4,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1978,6,30.7,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1978,7,34.1,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1978,8,34.3,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1978,9,28.2,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1978,10,25.6,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1978,11,15.1,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1978,12,13.5,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1979,1,12.6,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1979,2,14.8,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1979,3,21,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1979,4,24.5,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1979,5,25.5,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1979,6,30.9,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1979,7,31.7,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1979,8,35.2,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1979,9,29.4,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1979,10,24.8,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1979,11,19.9,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1979,12,11.6,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1980,1,10.9,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1980,2,9.5,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1980,3,17.4,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1980,4,20.9,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1980,5,28.9,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1980,6,32.8,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1980,7,35.4,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1980,8,32,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1980,9,30.3,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1980,10,26.2,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1980,11,17.4,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1980,12,15,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1981,1,9.4,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1981,2,11.4,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1981,3,19,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1981,4,23.2,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1981,5,25.4,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1981,6,30.1,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1981,7,32.1,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1981,8,30.1,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1981,9,30.5,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1981,10,26.1,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1981,11,15.5,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1981,12,13.9,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1982,1,11.4,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1982,2,13,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1982,3,15.3,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1982,4,21.2,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1982,5,25.9,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1982,6,32.5,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1982,7,30.5,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1982,8,31.4,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1982,9,28.3,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1982,10,24.8,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1982,11,18.5,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1982,12,14.6,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1983,1,9.2,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1983,2,12,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1983,3,21,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1983,4,24.3,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1983,5,25.9,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1983,6,29.1,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1983,7,31.5,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1983,8,31.9,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1983,9,29.9,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1983,10,25.3,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1983,11,18.9,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1983,12,11.9,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1984,1,11.6,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1984,2,14.4,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1984,3,17.3,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1984,4,19.1,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1984,5,27.3,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1984,6,31,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1984,7,32.6,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1984,8,28,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1984,9,29.8,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1984,10,26.3,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1984,11,15.1,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1984,12,8,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1985,1,12.6,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1985,2,11.1,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1985,3,17.8,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1985,4,23.1,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1985,5,25.2,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1985,6,29.3,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1985,7,30.4,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1985,8,35,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1985,9,29.3,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1985,10,24.4,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1985,11,17.5,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1985,12,11.6,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1986,1,10.6,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1986,2,12.3,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1986,3,16.8,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1986,4,23.4,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1986,5,23.2,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1986,6,27.4,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1986,7,33.8,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1986,8,34,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1986,9,31,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1986,10,22.4,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1986,11,16.7,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1986,12,12.4,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1987,1,14.1,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1987,2,15.4,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1987,3,17.1,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1987,4,18.5,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1987,5,27.9,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1987,6,28,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1987,7,32.9,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1987,8,34.6,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1987,9,29.7,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1987,10,28.3,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1987,11,14.9,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
99999,BEYSEHIR,1987,12,15,37.6777,31.7463,1141,MAKSIMUM_SICAKLIK_C
